what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1503720499425
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1503720499425
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1503720499425
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1503720499426
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1503720499426
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1503720499427
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1503720499427
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1503720499427
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1503720499428
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1503720499428
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1503720499429
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1503720499429
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1503720499430
started,bundle,com.altera.sbtgui.integration,13.0.0.156,"com.altera.sbtgui.integration",1503720499430
started,bundle,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch",1503720499430
started,bundle,com.altera.sbtgui.project,13.0.0.156,"com.altera.sbtgui.project",1503720499431
started,bundle,com.altera.systemconsole,13.0.0.156,"com.altera.systemconsole",1503720499431
started,bundle,com.altera.systemconsole.designs.plugin,13.0.0.156,"com.altera.systemconsole.designs.plugin",1503720499431
started,bundle,com.altera.utilities,13.0.0.156,"com.altera.utilities",1503720499431
os,sysinfo,,,"win32",1503720499433
arch,sysinfo,,,"x86",1503720499433
ws,sysinfo,,,"win32",1503720499433
locale,sysinfo,,,"en_NZ",1503720499433
processors,sysinfo,,,"4",1503720499433
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1503720499433
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1503720499433
java.specification.name,sysinfo,,,"Java Platform API Specification",1503720499433
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1503720499433
java.specification.version,sysinfo,,,"1.6",1503720499433
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1503720499433
java.version,sysinfo,,,"1.6.0_23",1503720499433
java.vm.info,sysinfo,,,"mixed mode",1503720499433
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1503720499433
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1503720499433
