what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1503878215528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878225473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878230197
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1503878230215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878233673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503878236500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878237472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878238631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503878244306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878250632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878250754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1503878302997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1503878309954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1503878365927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878382988
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503878383053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878383896
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503878383898
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x10110b0, /cygdrive/d/compsys303/software/cs303_a1/cs303_a1.elf] return code: 4, 'other error'",1503878388312
error,log,,,"Downloading ELF Process failed",1503878388315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878388331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878389933
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503878393707
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1503878394543
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1503878398693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878420365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1503878437022
